# x [cm], ne [cm-3], Z, T [eV], gradT, cLogei, Knx, Qlocx [W/cm2], Qx [W/cm2]
0.0422916, 4.81653e+20, 1.99917, 2540.53, -495.031, 2.12, -0.00272941, 1.79797e+13, 5.18983e+12
0.0424795, 4.81773e+20, 1.99917, 2540.44, -497.068, 2.12, -0.00273985, 1.8052e+13, 5.18947e+12
0.0426675, 4.81894e+20, 1.99917, 2540.34, -499.111, 2.12, -0.00275032, 1.81245e+13, 5.17547e+12
0.0428554, 4.82015e+20, 1.99917, 2540.25, -501.155, 2.12, -0.00276078, 1.81971e+13, 5.341e+12
0.0430434, 4.82137e+20, 1.99917, 2540.15, -503.2, 2.12, -0.00277124, 1.82696e+13, 5.23128e+12
0.0432314, 4.8226e+20, 1.99917, 2540.06, -505.245, 2.12, -0.0027817, 1.83422e+13, 5.3109e+12
0.0434193, 4.82383e+20, 1.99917, 2539.96, -507.292, 2.12, -0.00279215, 1.84148e+13, 5.30489e+12
0.0436073, 4.82506e+20, 1.99917, 2539.87, -509.34, 2.12, -0.0028026, 1.84874e+13, 5.29775e+12
0.0437953, 4.8263e+20, 1.99917, 2539.77, -511.388, 2.12, -0.00281304, 1.856e+13, 5.44533e+12
0.0439832, 4.82755e+20, 1.99917, 2539.68, -513.439, 2.12, -0.00282349, 1.86326e+13, 5.36575e+12
0.0441712, 4.8288e+20, 1.99917, 2539.58, -515.489, 2.12, -0.00283392, 1.87053e+13, 5.44499e+12
0.0443591, 4.83005e+20, 1.99917, 2539.48, -517.54, 2.12, -0.00284435, 1.87779e+13, 5.4388e+12
0.0445471, 4.83131e+20, 1.99917, 2539.39, -519.592, 2.12, -0.00285477, 1.88505e+13, 5.46292e+12
0.0447351, 4.83257e+20, 1.99917, 2539.29, -521.645, 2.12, -0.0028652, 1.89232e+13, 5.51754e+12
0.044923, 4.83384e+20, 1.99917, 2539.19, -523.699, 2.12, -0.00287561, 1.89959e+13, 5.51496e+12
0.045111, 4.83511e+20, 1.99917, 2539.09, -525.755, 2.12, -0.00288603, 1.90686e+13, 5.5508e+12
0.045299, 4.83638e+20, 1.99917, 2538.99, -527.813, 2.12, -0.00289645, 1.91414e+13, 5.57003e+12
0.0454869, 4.83765e+20, 1.99917, 2538.89, -529.873, 2.12, -0.00290688, 1.92142e+13, 5.58909e+12
0.0456749, 4.83893e+20, 1.99917, 2538.79, -531.934, 2.12, -0.0029173, 1.9287e+13, 5.62728e+12
0.0458628, 4.84021e+20, 1.99917, 2538.69, -533.998, 2.12, -0.00292773, 1.936e+13, 5.63112e+12
0.0460508, 4.84149e+20, 1.99917, 2538.59, -536.064, 2.12, -0.00293816, 1.94329e+13, 5.66947e+12
0.0462388, 4.84278e+20, 1.99917, 2538.49, -538.131, 2.12, -0.00294859, 1.95059e+13, 5.69326e+12
0.0464267, 4.84407e+20, 1.99917, 2538.39, -540.201, 2.12, -0.00295903, 1.9579e+13, 5.70274e+12
0.0466147, 4.84536e+20, 1.99917, 2538.29, -542.273, 2.12, -0.00296947, 1.96521e+13, 5.78192e+12
0.0468027, 4.84665e+20, 1.99917, 2538.19, -544.346, 2.12, -0.00297991, 1.97253e+13, 5.75543e+12
0.0469906, 4.84794e+20, 1.99917, 2538.08, -546.422, 2.12, -0.00299035, 1.97985e+13, 5.81232e+12
0.0471786, 4.84923e+20, 1.99917, 2537.98, -548.499, 2.12, -0.0030008, 1.98718e+13, 5.81932e+12
0.0473665, 4.85052e+20, 1.99917, 2537.88, -550.58, 2.12, -0.00301125, 1.99451e+13, 5.84028e+12
0.0475545, 4.85182e+20, 1.99917, 2537.77, -552.663, 2.12, -0.00302172, 2.00185e+13, 5.87249e+12
0.0477425, 4.85311e+20, 1.99917, 2537.67, -554.75, 2.12, -0.0030322, 2.0092e+13, 5.88205e+12
0.0479304, 4.85441e+20, 1.99917, 2537.57, -556.838, 2.12, -0.00304267, 2.01656e+13, 5.91807e+12
0.0481184, 4.8557e+20, 1.99917, 2537.46, -558.929, 2.12, -0.00305316, 2.02393e+13, 5.94386e+12
0.0483063, 4.85699e+20, 1.99917, 2537.36, -561.023, 2.12, -0.00306365, 2.0313e+13, 5.9576e+12
0.0484943, 4.85829e+20, 1.99917, 2537.25, -563.12, 2.12, -0.00307416, 2.03868e+13, 6.01731e+12
0.0486823, 4.85958e+20, 1.99917, 2537.14, -565.219, 2.12, -0.00308467, 2.04606e+13, 6.00239e+12
0.0488702, 4.86087e+20, 1.99917, 2537.04, -567.322, 2.12, -0.00309519, 2.05346e+13, 6.04866e+12
0.0490582, 4.86216e+20, 1.99917, 2536.93, -569.426, 2.12, -0.00310572, 2.06086e+13, 6.0653e+12
0.0492462, 4.86345e+20, 1.99917, 2536.82, -571.534, 2.12, -0.00311625, 2.06827e+13, 6.07477e+12
0.0494341, 4.86474e+20, 1.99917, 2536.72, -573.644, 2.12, -0.0031268, 2.07569e+13, 6.14716e+12
0.0496221, 4.86603e+20, 1.99917, 2536.61, -575.758, 2.12, -0.00313736, 2.08311e+13, 6.1148e+12
0.04981, 4.86731e+20, 1.99917, 2536.5, -577.876, 2.12, -0.00314793, 2.09055e+13, 6.1782e+12
0.049998, 4.86859e+20, 1.99917, 2536.39, -579.996, 2.12, -0.00315852, 2.098e+13, 6.19417e+12
0.050186, 4.86987e+20, 1.99917, 2536.28, -582.121, 2.12, -0.00316912, 2.10545e+13, 6.18174e+12
0.0503739, 4.87115e+20, 1.99917, 2536.17, -584.248, 2.12, -0.00317973, 2.11292e+13, 6.31488e+12
0.0505619, 4.87242e+20, 1.99917, 2536.06, -586.38, 2.12, -0.00319036, 2.1204e+13, 6.21861e+12
0.0507499, 4.87369e+20, 1.99917, 2535.95, -588.514, 2.12, -0.003201, 2.12789e+13, 6.30399e+12
0.0509378, 4.87496e+20, 1.99917, 2535.84, -590.652, 2.12, -0.00321165, 2.13538e+13, 6.31958e+12
0.0511258, 4.87622e+20, 1.99917, 2535.73, -592.794, 2.12, -0.00322232, 2.14289e+13, 6.29019e+12
0.0513137, 4.87749e+20, 1.99917, 2535.62, -594.94, 2.12, -0.00323301, 2.15041e+13, 6.49481e+12
0.0515017, 4.87874e+20, 1.99917, 2535.5, -597.089, 2.12, -0.0032437, 2.15794e+13, 6.32626e+12
0.0516897, 4.88e+20, 1.99917, 2535.39, -599.243, 2.12, -0.00325442, 2.16549e+13, 6.42982e+12
0.0518776, 4.88124e+20, 1.99917, 2535.28, -601.406, 2.12, -0.00326519, 2.17306e+13, 6.44461e+12
0.0520656, 4.88249e+20, 1.99917, 2535.17, -603.581, 2.12, -0.00327602, 2.18068e+13, 6.40394e+12
0.0522536, 4.88373e+20, 1.99917, 2535.05, -605.766, 2.12, -0.0032869, 2.18833e+13, 6.657e+12
0.0524415, 4.88496e+20, 1.99917, 2534.94, -607.962, 2.12, -0.00329783, 2.19601e+13, 6.44114e+12
0.0526295, 4.88619e+20, 1.99917, 2534.82, -610.168, 2.12, -0.00330882, 2.20373e+13, 6.56091e+12
0.0528174, 4.88741e+20, 1.99917, 2534.71, -612.385, 2.12, -0.00331986, 2.21149e+13, 6.57083e+12
0.0530054, 4.88863e+20, 1.99917, 2534.59, -614.613, 2.12, -0.00333095, 2.21928e+13, 6.51488e+12
0.0531934, 4.88984e+20, 1.99917, 2534.48, -616.852, 2.12, -0.0033421, 2.22711e+13, 6.8133e+12
0.0533813, 4.89104e+20, 1.99917, 2534.36, -619.101, 2.12, -0.00335331, 2.23498e+13, 6.55605e+12
0.0535693, 4.89224e+20, 1.99916, 2534.25, -621.361, 2.12, -0.00336457, 2.24288e+13, 6.69295e+12
0.0537573, 4.89343e+20, 1.99916, 2534.13, -623.631, 2.12, -0.00337589, 2.25081e+13, 6.7038e+12
0.0539452, 4.89461e+20, 1.99916, 2534.01, -625.91, 2.12, -0.00338725, 2.25877e+13, 6.62482e+12
0.0541332, 4.89579e+20, 1.99916, 2533.89, -628.192, 2.12, -0.00339863, 2.26675e+13, 6.94343e+12
0.0543211, 4.89695e+20, 1.99916, 2533.77, -630.477, 2.12, -0.00341002, 2.27473e+13, 6.68473e+12
0.0545091, 4.89811e+20, 1.99916, 2533.66, -632.764, 2.12, -0.00342142, 2.28271e+13, 6.81704e+12
0.0546971, 4.89926e+20, 1.99916, 2533.54, -635.054, 2.12, -0.00343283, 2.2907e+13, 6.85546e+12
0.054885, 4.90041e+20, 1.99916, 2533.42, -637.348, 2.12, -0.00344426, 2.2987e+13, 6.75982e+12
0.055073, 4.90155e+20, 1.99916, 2533.3, -639.643, 2.12, -0.0034557, 2.30671e+13, 7.07025e+12
0.055261, 4.90268e+20, 1.99916, 2533.18, -641.94, 2.12, -0.00346715, 2.31472e+13, 6.82668e+12
0.0554489, 4.9038e+20, 1.99916, 2533.06, -644.24, 2.12, -0.00347861, 2.32274e+13, 6.94681e+12
0.0556369, 4.90492e+20, 1.99916, 2532.93, -646.543, 2.12, -0.00349008, 2.33076e+13, 6.98588e+12
0.0558248, 4.90603e+20, 1.99916, 2532.81, -648.848, 2.12, -0.00350156, 2.33879e+13, 6.90465e+12
0.0560128, 4.90714e+20, 1.99916, 2532.69, -651.156, 2.12, -0.00351305, 2.34682e+13, 7.16572e+12
0.0562008, 4.90824e+20, 1.99916, 2532.57, -653.465, 2.12, -0.00352455, 2.35486e+13, 6.95223e+12
0.0563887, 4.90933e+20, 1.99916, 2532.45, -655.77, 2.12, -0.00353602, 2.36288e+13, 7.0596e+12
0.0565767, 4.91042e+20, 1.99916, 2532.32, -658.073, 2.12, -0.00354748, 2.37089e+13, 7.12221e+12
0.0567647, 4.9115e+20, 1.99916, 2532.2, -660.372, 2.12, -0.00355892, 2.37888e+13, 7.02986e+12
0.0569526, 4.91258e+20, 1.99916, 2532.07, -662.668, 2.12, -0.00357033, 2.38686e+13, 7.33991e+12
0.0571406, 4.91365e+20, 1.99916, 2531.95, -664.961, 2.12, -0.00358173, 2.39482e+13, 7.09583e+12
0.0573285, 4.91472e+20, 1.99916, 2531.82, -667.251, 2.12, -0.0035931, 2.40277e+13, 7.20321e+12
0.0575165, 4.91579e+20, 1.99916, 2531.7, -669.538, 2.12, -0.00360445, 2.41071e+13, 7.2355e+12
0.0577045, 4.91685e+20, 1.99916, 2531.57, -671.822, 2.12, -0.00361579, 2.41863e+13, 7.17467e+12
0.0578924, 4.91791e+20, 1.99916, 2531.45, -674.102, 2.12, -0.0036271, 2.42654e+13, 7.43233e+12
0.0580804, 4.91897e+20, 1.99916, 2531.32, -676.379, 2.12, -0.00363838, 2.43443e+13, 7.1874e+12
0.0582684, 4.92003e+20, 1.99916, 2531.19, -678.654, 2.12, -0.00364965, 2.44231e+13, 7.31441e+12
0.0584563, 4.92108e+20, 1.99916, 2531.06, -680.929, 2.12, -0.00366091, 2.45019e+13, 7.37555e+12
0.0586443, 4.92214e+20, 1.99916, 2530.94, -683.209, 2.12, -0.0036722, 2.45808e+13, 7.25903e+12
0.0588322, 4.92319e+20, 1.99916, 2530.81, -685.492, 2.12, -0.0036835, 2.46598e+13, 7.66606e+12
0.0590202, 4.92424e+20, 1.99916, 2530.68, -687.78, 2.12, -0.00369482, 2.4739e+13, 7.28458e+12
0.0592082, 4.92529e+20, 1.99916, 2530.55, -690.071, 2.12, -0.00370615, 2.48182e+13, 7.46174e+12
0.0593961, 4.92633e+20, 1.99916, 2530.42, -692.367, 2.12, -0.0037175, 2.48976e+13, 7.48605e+12
0.0595841, 4.92737e+20, 1.99916, 2530.29, -694.667, 2.12, -0.00372887, 2.49771e+13, 7.30887e+12
0.0597721, 4.92842e+20, 1.99916, 2530.16, -696.971, 2.12, -0.00374025, 2.50567e+13, 7.9139e+12
0.05996, 4.92946e+20, 1.99916, 2530.03, -699.279, 2.12, -0.00375165, 2.51364e+13, 7.32871e+12
0.060148, 4.93049e+20, 1.99916, 2529.89, -701.592, 2.12, -0.00376307, 2.52162e+13, 7.61819e+12
0.0603359, 4.93153e+20, 1.99916, 2529.76, -703.908, 2.12, -0.00377451, 2.52962e+13, 7.64975e+12
0.0605239, 4.93256e+20, 1.99916, 2529.63, -706.229, 2.12, -0.00378596, 2.53763e+13, 7.32345e+12
0.0607119, 4.93359e+20, 1.99916, 2529.5, -708.551, 2.12, -0.00379741, 2.54564e+13, 8.27326e+12
0.0608998, 4.93462e+20, 1.99916, 2529.36, -710.873, 2.12, -0.00380887, 2.55364e+13, 7.33097e+12
0.0610878, 4.93564e+20, 1.99916, 2529.23, -713.196, 2.12, -0.00382032, 2.56165e+13, 7.73697e+12
0.0612758, 4.93666e+20, 1.99916, 2529.09, -715.52, 2.12, -0.00383177, 2.56965e+13, 7.82519e+12
0.0614637, 4.93768e+20, 1.99916, 2528.96, -717.844, 2.12, -0.00384321, 2.57766e+13, 7.27963e+12
0.0616517, 4.9387e+20, 1.99916, 2528.83, -720.168, 2.12, -0.00385466, 2.58566e+13, 8.85966e+12
0.0618396, 4.93972e+20, 1.99916, 2528.69, -722.493, 2.12, -0.0038661, 2.59366e+13, 7.38403e+12
0.0620276, 4.94073e+20, 1.99916, 2528.55, -724.818, 2.12, -0.00387753, 2.60165e+13, 7.83152e+12
0.0622156, 4.94174e+20, 1.99916, 2528.42, -727.145, 2.12, -0.00388898, 2.60965e+13, 7.9528e+12
0.0624035, 4.94275e+20, 1.99916, 2528.28, -729.471, 2.12, -0.00390041, 2.61765e+13, 7.34567e+12
0.0625915, 4.94376e+20, 1.99916, 2528.14, -731.797, 2.12, -0.00391184, 2.62564e+13, 9.21188e+12
0.0627795, 4.94476e+20, 1.99916, 2528.01, -734.124, 2.12, -0.00392327, 2.63363e+13, 7.36577e+12
0.0629674, 4.94577e+20, 1.99916, 2527.87, -736.452, 2.12, -0.00393469, 2.64162e+13, 7.91301e+12
0.0631554, 4.94677e+20, 1.99916, 2527.73, -738.782, 2.12, -0.00394612, 2.64961e+13, 8.10512e+12
0.0633433, 4.94777e+20, 1.99916, 2527.59, -741.112, 2.12, -0.00395755, 2.6576e+13, 7.34747e+12
0.0635313, 4.94877e+20, 1.99916, 2527.45, -743.444, 2.12, -0.00396899, 2.6656e+13, 9.6237e+12
0.0637193, 4.94976e+20, 1.99916, 2527.31, -745.777, 2.12, -0.00398042, 2.67359e+13, 7.60858e+12
0.0639072, 4.95076e+20, 1.99916, 2527.17, -748.111, 2.12, -0.00399185, 2.68159e+13, 8.07883e+12
0.0640952, 4.95175e+20, 1.99916, 2527.03, -750.446, 2.12, -0.00400329, 2.68958e+13, 8.22107e+12
0.0642832, 4.95274e+20, 1.99916, 2526.89, -752.782, 2.12, -0.00401472, 2.69758e+13, 7.57725e+12
0.0644711, 4.95373e+20, 1.99916, 2526.75, -755.12, 2.12, -0.00402616, 2.70558e+13, 9.44665e+12
0.0646591, 4.95471e+20, 1.99916, 2526.6, -757.458, 2.12, -0.0040376, 2.71357e+13, 7.78141e+12
0.064847, 4.9557e+20, 1.99916, 2526.46, -759.798, 2.12, -0.00404904, 2.72157e+13, 8.2268e+12
0.065035, 4.95668e+20, 1.99916, 2526.32, -762.14, 2.12, -0.00406048, 2.72957e+13, 8.37949e+12
0.065223, 4.95766e+20, 1.99916, 2526.17, -764.483, 2.12, -0.00407192, 2.73758e+13, 7.79327e+12
0.0654109, 4.95864e+20, 1.99916, 2526.03, -766.827, 2.12, -0.00408337, 2.74558e+13, 9.26431e+12
0.0655989, 4.95962e+20, 1.99916, 2525.89, -769.173, 2.12, -0.00409483, 2.75359e+13, 8.03971e+12
0.0657869, 4.9606e+20, 1.99916, 2525.74, -771.521, 2.12, -0.00410628, 2.7616e+13, 8.33683e+12
0.0659748, 4.96157e+20, 1.99916, 2525.6, -773.872, 2.12, -0.00411775, 2.76961e+13, 8.57527e+12
0.0661628, 4.96255e+20, 1.99916, 2525.45, -776.224, 2.12, -0.00412921, 2.77763e+13, 8.12001e+12
0.0663507, 4.96352e+20, 1.99916, 2525.3, -778.577, 2.12, -0.00414068, 2.78565e+13, 9.0504e+12
0.0665387, 4.96449e+20, 1.99916, 2525.16, -780.931, 2.12, -0.00415215, 2.79367e+13, 8.26214e+12
0.0667267, 4.96545e+20, 1.99916, 2525.01, -783.288, 2.12, -0.00416363, 2.80169e+13, 8.49463e+12
0.0669146, 4.96642e+20, 1.99916, 2524.86, -785.646, 2.12, -0.0041751, 2.80971e+13, 8.67526e+12
0.0671026, 4.96739e+20, 1.99916, 2524.72, -788.006, 2.12, -0.00418658, 2.81774e+13, 8.31538e+12
0.0672906, 4.96835e+20, 1.99916, 2524.57, -790.368, 2.12, -0.00419807, 2.82577e+13, 9.12642e+12
0.0674785, 4.96931e+20, 1.99916, 2524.42, -792.732, 2.12, -0.00420957, 2.83381e+13, 8.46117e+12
0.0676665, 4.97027e+20, 1.99916, 2524.27, -795.1, 2.12, -0.00422108, 2.84185e+13, 8.64561e+12
0.0678544, 4.97123e+20, 1.99916, 2524.12, -797.471, 2.12, -0.00423259, 2.8499e+13, 8.77066e+12
0.0680424, 4.97219e+20, 1.99916, 2523.97, -799.844, 2.12, -0.00424412, 2.85796e+13, 8.49604e+12
0.0682304, 4.97314e+20, 1.99916, 2523.82, -802.22, 2.12, -0.00425566, 2.86602e+13, 9.33809e+12
0.0684183, 4.9741e+20, 1.99916, 2523.67, -804.599, 2.12, -0.0042672, 2.87409e+13, 8.56127e+12
0.0686063, 4.97505e+20, 1.99916, 2523.52, -806.981, 2.12, -0.00427876, 2.88216e+13, 8.78948e+12
0.0687943, 4.976e+20, 1.99916, 2523.36, -809.365, 2.12, -0.00429032, 2.89025e+13, 8.88708e+12
0.0689822, 4.97696e+20, 1.99916, 2523.21, -811.753, 2.12, -0.00430189, 2.89833e+13, 8.56879e+12
0.0691702, 4.97791e+20, 1.99916, 2523.06, -814.143, 2.12, -0.00431348, 2.90643e+13, 9.55072e+12
0.0693581, 4.97885e+20, 1.99916, 2522.91, -816.536, 2.12, -0.00432507, 2.91453e+13, 8.55014e+12
0.0695461, 4.9798e+20, 1.99916, 2522.75, -818.935, 2.12, -0.00433669, 2.92265e+13, 8.8564e+12
0.0697341, 4.98075e+20, 1.99916, 2522.6, -821.339, 2.12, -0.00434833, 2.93078e+13, 9.0765e+12
0.069922, 4.98169e+20, 1.99916, 2522.44, -823.749, 2.12, -0.00435999, 2.93893e+13, 8.46685e+12
0.07011, 4.98263e+20, 1.99916, 2522.29, -826.164, 2.12, -0.00437168, 2.94709e+13, 1.0468e+13
0.070298, 4.98357e+20, 1.99916, 2522.13, -828.584, 2.12, -0.00438339, 2.95527e+13, 8.69854e+12
0.0704859, 4.98452e+20, 1.99916, 2521.98, -831.011, 2.12, -0.00439512, 2.96347e+13, 9.05591e+12
0.0706739, 4.98546e+20, 1.99916, 2521.82, -833.443, 2.12, -0.00440688, 2.97168e+13, 9.18942e+12
0.0708618, 4.98639e+20, 1.99916, 2521.66, -835.881, 2.12, -0.00441867, 2.97991e+13, 8.59994e+12
0.0710498, 4.98733e+20, 1.99916, 2521.51, -838.324, 2.12, -0.00443047, 2.98815e+13, 1.0325e+13
0.0712378, 4.98827e+20, 1.99916, 2521.35, -840.774, 2.12, -0.00444231, 2.99641e+13, 9.08077e+12
0.0714257, 4.9892e+20, 1.99916, 2521.19, -843.229, 2.12, -0.00445416, 3.00469e+13, 9.14369e+12
0.0716137, 4.99014e+20, 1.99916, 2521.03, -845.689, 2.12, -0.00446604, 3.01299e+13, 9.41009e+12
0.0718017, 4.99107e+20, 1.99916, 2520.87, -848.158, 2.12, -0.00447796, 3.0213e+13, 9.22906e+12
0.0719896, 4.992e+20, 1.99916, 2520.71, -850.635, 2.12, -0.00448991, 3.02965e+13, 9.25709e+12
0.0721776, 4.99294e+20, 1.99915, 2520.55, -853.119, 2.12, -0.0045019, 3.03801e+13, 9.43906e+12
0.0723655, 4.99387e+20, 1.99915, 2520.39, -855.611, 2.12, -0.00451392, 3.0464e+13, 9.2836e+12
0.0725535, 4.9948e+20, 1.99915, 2520.23, -858.112, 2.12, -0.00452598, 3.05482e+13, 9.52776e+12
0.0727415, 4.99572e+20, 1.99915, 2520.07, -860.62, 2.12, -0.00453808, 3.06326e+13, 9.92384e+12
0.0729294, 4.99665e+20, 1.99915, 2519.91, -863.136, 2.12, -0.00455021, 3.07172e+13, 7.78849e+12
0.0731174, 4.99758e+20, 1.99915, 2519.74, -865.661, 2.12, -0.00456238, 3.08021e+13, 9.70857e+12
0.0733054, 4.9985e+20, 1.99915, 2519.58, -868.194, 2.12, -0.00457458, 3.08872e+13, 9.4291e+12
0.0734933, 4.99943e+20, 1.99915, 2519.42, -870.734, 2.12, -0.00458682, 3.09725e+13, 9.61529e+12
0.0736813, 5.00035e+20, 1.99915, 2519.25, -873.282, 2.12, -0.00459909, 3.10581e+13, 1.00433e+13
0.0738692, 5.00127e+20, 1.99915, 2519.09, -875.839, 2.12, -0.00461141, 3.1144e+13, 7.83009e+12
0.0740572, 5.0022e+20, 1.99915, 2518.93, -878.408, 2.12, -0.00462378, 3.12302e+13, 9.53805e+12
0.0742452, 5.00312e+20, 1.99915, 2518.76, -880.988, 2.12, -0.00463621, 3.13168e+13, 9.33353e+12
0.0744331, 5.00403e+20, 1.99915, 2518.59, -883.58, 2.12, -0.00464868, 3.14038e+13, 9.8995e+12
0.0746211, 5.00495e+20, 1.99915, 2518.43, -886.184, 2.12, -0.00466122, 3.14911e+13, 9.01906e+12
0.0748091, 5.00587e+20, 1.99915, 2518.26, -888.799, 2.12, -0.00467381, 3.15788e+13, 1.292e+13
0.074997, 5.00679e+20, 1.99915, 2518.09, -891.426, 2.12, -0.00468645, 3.16669e+13, 9.38434e+12
0.075185, 5.0077e+20, 1.99915, 2517.93, -894.064, 2.12, -0.00469915, 3.17553e+13, 1.0296e+13
0.0753729, 5.00861e+20, 1.99915, 2517.76, -896.714, 2.12, -0.00471191, 3.18441e+13, 9.37133e+12
0.0755609, 5.00953e+20, 1.99915, 2517.59, -899.375, 2.12, -0.00472471, 3.19333e+13, 8.27948e+12
0.0757489, 5.01044e+20, 1.99915, 2517.42, -902.048, 2.12, -0.00473758, 3.20228e+13, 1.09258e+13
0.0759368, 5.01135e+20, 1.99915, 2517.25, -904.733, 2.12, -0.00475049, 3.21127e+13, 9.70633e+12
0.0761248, 5.01225e+20, 1.99915, 2517.08, -907.43, 2.12, -0.00476347, 3.2203e+13, 9.84187e+12
0.0763128, 5.01316e+20, 1.99915, 2516.91, -910.139, 2.12, -0.0047765, 3.22936e+13, 1.00331e+13
0.0765007, 5.01407e+20, 1.99915, 2516.74, -912.86, 2.12, -0.00478959, 3.23847e+13, 9.93456e+12
0.0766887, 5.01497e+20, 1.99915, 2516.57, -915.593, 2.12, -0.00480273, 3.24761e+13, 1.01513e+13
0.0768766, 5.01587e+20, 1.99915, 2516.39, -918.339, 2.12, -0.00481595, 3.25679e+13, 1.00298e+13
0.0770646, 5.01677e+20, 1.99915, 2516.22, -921.097, 2.12, -0.00482921, 3.26601e+13, 1.01088e+13
0.0772526, 5.01767e+20, 1.99915, 2516.05, -923.866, 2.12, -0.00484252, 3.27527e+13, 1.01878e+13
0.0774405, 5.01857e+20, 1.99915, 2515.87, -926.648, 2.12, -0.0048559, 3.28456e+13, 1.02064e+13
0.0776285, 5.01947e+20, 1.99915, 2515.7, -929.441, 2.12, -0.00486933, 3.29389e+13, 9.98398e+12
0.0778165, 5.02037e+20, 1.99915, 2515.52, -932.247, 2.12, -0.00488282, 3.30326e+13, 1.02687e+13
0.0780044, 5.02126e+20, 1.99915, 2515.35, -935.065, 2.12, -0.00489636, 3.31267e+13, 1.02779e+13
0.0781924, 5.02215e+20, 1.99915, 2515.17, -937.895, 2.12, -0.00490996, 3.32211e+13, 1.02724e+13
0.0783803, 5.02305e+20, 1.99915, 2515, -940.738, 2.12, -0.00492363, 3.3316e+13, 1.0386e+13
0.0785683, 5.02394e+20, 1.99915, 2514.82, -943.594, 2.12, -0.00493735, 3.34112e+13, 1.01639e+13
0.0787563, 5.02483e+20, 1.99915, 2514.64, -946.462, 2.12, -0.00495113, 3.35069e+13, 1.04428e+13
0.0789442, 5.02572e+20, 1.99915, 2514.46, -949.344, 2.12, -0.00496498, 3.36029e+13, 1.04272e+13
0.0791322, 5.0266e+20, 1.99915, 2514.28, -952.238, 2.12, -0.00497888, 3.36994e+13, 1.03912e+13
0.0793202, 5.02749e+20, 1.99915, 2514.1, -955.146, 2.12, -0.00499285, 3.37963e+13, 1.04925e+13
0.0795081, 5.02837e+20, 1.99915, 2513.92, -958.066, 2.12, -0.00500687, 3.38935e+13, 1.04975e+13
0.0796961, 5.02926e+20, 1.99915, 2513.74, -960.999, 2.12, -0.00502096, 3.39912e+13, 1.0522e+13
0.079884, 5.03014e+20, 1.99915, 2513.56, -963.945, 2.12, -0.0050351, 3.40893e+13, 1.05444e+13
0.080072, 5.03102e+20, 1.99915, 2513.38, -966.904, 2.12, -0.00504931, 3.41878e+13, 1.05601e+13
0.08026, 5.0319e+20, 1.99915, 2513.2, -969.876, 2.12, -0.00506358, 3.42866e+13, 1.05427e+13
0.0804479, 5.03278e+20, 1.99915, 2513.02, -972.863, 2.12, -0.00507792, 3.4386e+13, 1.10291e+13
0.0806359, 5.03366e+20, 1.99915, 2512.83, -975.863, 2.12, -0.00509232, 3.44857e+13, 1.04833e+13
0.0808239, 5.03453e+20, 1.99915, 2512.65, -978.877, 2.12, -0.00510679, 3.45859e+13, 1.06038e+13
0.0810118, 5.03541e+20, 1.99915, 2512.47, -981.906, 2.12, -0.00512132, 3.46866e+13, 1.08926e+13
0.0811998, 5.03628e+20, 1.99915, 2512.28, -984.949, 2.12, -0.00513592, 3.47877e+13, 1.04535e+13
0.0813877, 5.03715e+20, 1.99915, 2512.1, -988.007, 2.12, -0.0051506, 3.48892e+13, 1.18606e+13
0.0815757, 5.03802e+20, 1.99915, 2511.91, -991.079, 2.12, -0.00516533, 3.49912e+13, 1.04267e+13
0.0817637, 5.03889e+20, 1.99915, 2511.72, -994.165, 2.12, -0.00518014, 3.50937e+13, 1.07012e+13
0.0819516, 5.03976e+20, 1.99915, 2511.54, -997.266, 2.12, -0.00519502, 3.51966e+13, 1.11328e+13
0.0821396, 5.04063e+20, 1.99915, 2511.35, -1000.38, 2.12, -0.00520996, 3.52999e+13, 1.04184e+13
0.0823276, 5.04149e+20, 1.99915, 2511.16, -1003.51, 2.12, -0.00522497, 3.54037e+13, 1.24975e+13
0.0825155, 5.04236e+20, 1.99915, 2510.97, -1006.66, 2.12, -0.00524005, 3.5508e+13, 1.03818e+13
0.0827035, 5.04322e+20, 1.99915, 2510.78, -1009.82, 2.12, -0.00525521, 3.56128e+13, 1.06539e+13
0.0828914, 5.04409e+20, 1.99915, 2510.59, -1012.99, 2.12, -0.00527045, 3.57181e+13, 1.15159e+13
0.0830794, 5.04495e+20, 1.99915, 2510.4, -1016.19, 2.12, -0.00528577, 3.5824e+13, 1.04988e+13
0.0832674, 5.04581e+20, 1.99915, 2510.21, -1019.4, 2.12, -0.00530117, 3.59304e+13, 1.2831e+13
0.0834553, 5.04666e+20, 1.99915, 2510.02, -1022.63, 2.12, -0.00531665, 3.60373e+13, 1.04883e+13
0.0836433, 5.04752e+20, 1.99915, 2509.82, -1025.88, 2.12, -0.00533222, 3.61448e+13, 1.08087e+13
0.0838313, 5.04838e+20, 1.99915, 2509.63, -1029.14, 2.12, -0.00534786, 3.62528e+13, 1.16382e+13
0.0840192, 5.04923e+20, 1.99915, 2509.44, -1032.42, 2.12, -0.00536359, 3.63614e+13, 1.06819e+13
0.0842072, 5.05008e+20, 1.99915, 2509.24, -1035.72, 2.12, -0.00537941, 3.64705e+13, 1.26127e+13
0.0843951, 5.05094e+20, 1.99915, 2509.05, -1039.04, 2.12, -0.0053953, 3.65802e+13, 1.07639e+13
