# x [cm], ne [cm-3], Z, T [eV], gradT, cLogei, Knx, Qlocx [W/cm2], Qx [W/cm2]
0.0424795, 4.81773e+20, 1.99917, 2540.44, -497.068, 1.9, -0.0030571, 2.01423e+13, 8.30588e+12
0.0426675, 4.81894e+20, 1.99917, 2540.34, -499.111, 1.9, -0.00306878, 2.02232e+13, 8.29858e+12
0.0428554, 4.82015e+20, 1.99917, 2540.25, -501.155, 1.9, -0.00308045, 2.03041e+13, 8.52179e+12
0.0430434, 4.82137e+20, 1.99917, 2540.15, -503.2, 1.9, -0.00309213, 2.03851e+13, 8.37322e+12
0.0432314, 4.8226e+20, 1.99917, 2540.06, -505.245, 1.9, -0.00310379, 2.0466e+13, 8.50643e+12
0.0434193, 4.82383e+20, 1.99917, 2539.96, -507.292, 1.9, -0.00311545, 2.0547e+13, 8.46943e+12
0.0436073, 4.82506e+20, 1.99917, 2539.87, -509.34, 1.9, -0.00312711, 2.0628e+13, 8.47033e+12
0.0437953, 4.8263e+20, 1.99917, 2539.77, -511.388, 1.9, -0.00313876, 2.0709e+13, 8.75555e+12
0.0439832, 4.82755e+20, 1.99917, 2539.68, -513.439, 1.9, -0.00315042, 2.07901e+13, 8.57321e+12
0.0441712, 4.8288e+20, 1.99917, 2539.58, -515.489, 1.9, -0.00316206, 2.08711e+13, 8.71151e+12
0.0443591, 4.83005e+20, 1.99917, 2539.48, -517.54, 1.9, -0.0031737, 2.09522e+13, 8.70203e+12
0.0445471, 4.83131e+20, 1.99917, 2539.39, -519.592, 1.9, -0.00318533, 2.10332e+13, 8.73964e+12
0.0447351, 4.83257e+20, 1.99917, 2539.29, -521.645, 1.9, -0.00319695, 2.11143e+13, 8.81592e+12
0.044923, 4.83384e+20, 1.99917, 2539.19, -523.699, 1.9, -0.00320858, 2.11954e+13, 8.81091e+12
0.045111, 4.83511e+20, 1.99917, 2539.09, -525.755, 1.9, -0.0032202, 2.12765e+13, 8.87448e+12
0.045299, 4.83638e+20, 1.99917, 2538.99, -527.813, 1.9, -0.00323183, 2.13577e+13, 8.90682e+12
0.0454869, 4.83765e+20, 1.99917, 2538.89, -529.873, 1.9, -0.00324346, 2.1439e+13, 8.92569e+12
0.0456749, 4.83893e+20, 1.99917, 2538.79, -531.934, 1.9, -0.00325509, 2.15203e+13, 9.05773e+12
0.0458628, 4.84021e+20, 1.99917, 2538.69, -533.998, 1.9, -0.00326673, 2.16016e+13, 9.00237e+12
0.0460508, 4.84149e+20, 1.99917, 2538.59, -536.064, 1.9, -0.00327837, 2.16831e+13, 9.08225e+12
0.0462388, 4.84278e+20, 1.99917, 2538.49, -538.131, 1.9, -0.00329001, 2.17645e+13, 9.09709e+12
0.0464267, 4.84407e+20, 1.99917, 2538.39, -540.201, 1.9, -0.00330165, 2.1846e+13, 9.11251e+12
0.0466147, 4.84536e+20, 1.99917, 2538.29, -542.273, 1.9, -0.0033133, 2.19276e+13, 9.27222e+12
0.0468027, 4.84665e+20, 1.99917, 2538.19, -544.346, 1.9, -0.00332495, 2.20093e+13, 9.20103e+12
0.0469906, 4.84794e+20, 1.99917, 2538.08, -546.422, 1.9, -0.0033366, 2.20909e+13, 9.30255e+12
0.0471786, 4.84923e+20, 1.99917, 2537.98, -548.499, 1.9, -0.00334826, 2.21727e+13, 9.30902e+12
0.0473665, 4.85052e+20, 1.99917, 2537.88, -550.58, 1.9, -0.00335993, 2.22545e+13, 9.3422e+12
0.0475545, 4.85182e+20, 1.99917, 2537.77, -552.663, 1.9, -0.00337161, 2.23365e+13, 9.40221e+12
0.0477425, 4.85311e+20, 1.99917, 2537.67, -554.75, 1.9, -0.00338329, 2.24185e+13, 9.42291e+12
0.0479304, 4.85441e+20, 1.99917, 2537.57, -556.838, 1.9, -0.00339498, 2.25006e+13, 9.47186e+12
0.0481184, 4.8557e+20, 1.99917, 2537.46, -558.929, 1.9, -0.00340668, 2.25827e+13, 9.5092e+12
0.0483063, 4.85699e+20, 1.99917, 2537.36, -561.023, 1.9, -0.00341839, 2.2665e+13, 9.54316e+12
0.0484943, 4.85829e+20, 1.99917, 2537.25, -563.12, 1.9, -0.00343011, 2.27473e+13, 9.60464e+12
0.0486823, 4.85958e+20, 1.99917, 2537.14, -565.219, 1.9, -0.00344184, 2.28298e+13, 9.62537e+12
0.0488702, 4.86087e+20, 1.99917, 2537.04, -567.322, 1.9, -0.00345358, 2.29123e+13, 9.67036e+12
0.0490582, 4.86216e+20, 1.99917, 2536.93, -569.426, 1.9, -0.00346533, 2.29948e+13, 9.71221e+12
0.0492462, 4.86345e+20, 1.99917, 2536.82, -571.534, 1.9, -0.00347708, 2.30775e+13, 9.74715e+12
0.0494341, 4.86474e+20, 1.99917, 2536.72, -573.644, 1.9, -0.00348885, 2.31603e+13, 9.79956e+12
0.0496221, 4.86603e+20, 1.99917, 2536.61, -575.758, 1.9, -0.00350063, 2.32432e+13, 9.83503e+12
0.04981, 4.86731e+20, 1.99917, 2536.5, -577.876, 1.9, -0.00351243, 2.33261e+13, 9.86902e+12
0.049998, 4.86859e+20, 1.99917, 2536.39, -579.996, 1.9, -0.00352424, 2.34092e+13, 9.91798e+12
0.050186, 4.86987e+20, 1.99917, 2536.28, -582.121, 1.9, -0.00353607, 2.34924e+13, 9.96362e+12
0.0503739, 4.87115e+20, 1.99917, 2536.17, -584.248, 1.9, -0.00354791, 2.35758e+13, 9.98166e+12
0.0505619, 4.87242e+20, 1.99917, 2536.06, -586.38, 1.9, -0.00355977, 2.36592e+13, 1.00661e+13
0.0507499, 4.87369e+20, 1.99917, 2535.95, -588.514, 1.9, -0.00357164, 2.37427e+13, 1.00734e+13
0.0509378, 4.87496e+20, 1.99917, 2535.84, -590.652, 1.9, -0.00358352, 2.38264e+13, 1.01221e+13
0.0511258, 4.87622e+20, 1.99917, 2535.73, -592.794, 1.9, -0.00359543, 2.39102e+13, 1.01909e+13
0.0513137, 4.87749e+20, 1.99917, 2535.62, -594.94, 1.9, -0.00360735, 2.39941e+13, 1.01294e+13
0.0515017, 4.87874e+20, 1.99917, 2535.5, -597.089, 1.9, -0.00361929, 2.40781e+13, 1.0307e+13
0.0516897, 4.88e+20, 1.99917, 2535.39, -599.243, 1.9, -0.00363125, 2.41623e+13, 1.02712e+13
0.0518776, 4.88124e+20, 1.99917, 2535.28, -601.406, 1.9, -0.00364327, 2.42468e+13, 1.03376e+13
0.0520656, 4.88249e+20, 1.99917, 2535.17, -603.581, 1.9, -0.00365535, 2.43318e+13, 1.04432e+13
0.0522536, 4.88373e+20, 1.99917, 2535.05, -605.766, 1.9, -0.00366748, 2.44171e+13, 1.02311e+13
0.0524415, 4.88496e+20, 1.99917, 2534.94, -607.962, 1.9, -0.00367968, 2.45029e+13, 1.05602e+13
0.0526295, 4.88619e+20, 1.99917, 2534.82, -610.168, 1.9, -0.00369194, 2.4589e+13, 1.0473e+13
0.0528174, 4.88741e+20, 1.99917, 2534.71, -612.385, 1.9, -0.00370426, 2.46756e+13, 1.05505e+13
0.0530054, 4.88863e+20, 1.99917, 2534.59, -614.613, 1.9, -0.00371664, 2.47625e+13, 1.0699e+13
0.0531934, 4.88984e+20, 1.99917, 2534.48, -616.852, 1.9, -0.00372909, 2.48499e+13, 1.03172e+13
0.0533813, 4.89104e+20, 1.99917, 2534.36, -619.101, 1.9, -0.00374159, 2.49376e+13, 1.07895e+13
0.0535693, 4.89224e+20, 1.99916, 2534.25, -621.361, 1.9, -0.00375416, 2.50258e+13, 1.06715e+13
0.0537573, 4.89343e+20, 1.99916, 2534.13, -623.631, 1.9, -0.00376678, 2.51143e+13, 1.07577e+13
0.0539452, 4.89461e+20, 1.99916, 2534.01, -625.91, 1.9, -0.00377946, 2.52032e+13, 1.09473e+13
0.0541332, 4.89579e+20, 1.99916, 2533.89, -628.192, 1.9, -0.00379216, 2.52921e+13, 1.05303e+13
0.0543211, 4.89695e+20, 1.99916, 2533.77, -630.477, 1.9, -0.00380486, 2.53811e+13, 1.10688e+13
0.0545091, 4.89811e+20, 1.99916, 2533.66, -632.764, 1.9, -0.00381758, 2.54702e+13, 1.08887e+13
0.0546971, 4.89926e+20, 1.99916, 2533.54, -635.054, 1.9, -0.00383032, 2.55594e+13, 1.09319e+13
0.054885, 4.90041e+20, 1.99916, 2533.42, -637.348, 1.9, -0.00384307, 2.56487e+13, 1.12292e+13
0.055073, 4.90155e+20, 1.99916, 2533.3, -639.643, 1.9, -0.00385583, 2.5738e+13, 1.05355e+13
0.055261, 4.90268e+20, 1.99916, 2533.18, -641.94, 1.9, -0.00386861, 2.58274e+13, 1.12757e+13
0.0554489, 4.9038e+20, 1.99916, 2533.06, -644.24, 1.9, -0.00388139, 2.59168e+13, 1.10889e+13
0.0556369, 4.90492e+20, 1.99916, 2532.93, -646.543, 1.9, -0.00389419, 2.60064e+13, 1.11386e+13
0.0558248, 4.90603e+20, 1.99916, 2532.81, -648.848, 1.9, -0.003907, 2.60959e+13, 1.14631e+13
0.0560128, 4.90714e+20, 1.99916, 2532.69, -651.156, 1.9, -0.00391983, 2.61856e+13, 1.07065e+13
0.0562008, 4.90824e+20, 1.99916, 2532.57, -653.465, 1.9, -0.00393265, 2.62753e+13, 1.14952e+13
0.0563887, 4.90933e+20, 1.99916, 2532.45, -655.77, 1.9, -0.00394546, 2.63648e+13, 1.12751e+13
0.0565767, 4.91042e+20, 1.99916, 2532.32, -658.073, 1.9, -0.00395824, 2.64541e+13, 1.13599e+13
0.0567647, 4.9115e+20, 1.99916, 2532.2, -660.372, 1.9, -0.003971, 2.65433e+13, 1.16918e+13
0.0569526, 4.91258e+20, 1.99916, 2532.07, -662.668, 1.9, -0.00398374, 2.66323e+13, 1.09126e+13
0.0571406, 4.91365e+20, 1.99916, 2531.95, -664.961, 1.9, -0.00399645, 2.67212e+13, 1.17953e+13
0.0573285, 4.91472e+20, 1.99916, 2531.82, -667.251, 1.9, -0.00400914, 2.68099e+13, 1.1556e+13
0.0575165, 4.91579e+20, 1.99916, 2531.7, -669.538, 1.9, -0.00402181, 2.68984e+13, 1.15567e+13
0.0577045, 4.91685e+20, 1.99916, 2531.57, -671.822, 1.9, -0.00403445, 2.69868e+13, 1.19403e+13
0.0578924, 4.91791e+20, 1.99916, 2531.45, -674.102, 1.9, -0.00404707, 2.70751e+13, 1.09794e+13
0.0580804, 4.91897e+20, 1.99916, 2531.32, -676.379, 1.9, -0.00405967, 2.71631e+13, 1.19549e+13
0.0582684, 4.92003e+20, 1.99916, 2531.19, -678.654, 1.9, -0.00407224, 2.7251e+13, 1.17482e+13
0.0584563, 4.92108e+20, 1.99916, 2531.06, -680.929, 1.9, -0.00408481, 2.73389e+13, 1.17836e+13
0.0586443, 4.92214e+20, 1.99916, 2530.94, -683.209, 1.9, -0.00409741, 2.7427e+13, 1.21296e+13
0.0588322, 4.92319e+20, 1.99916, 2530.81, -685.492, 1.9, -0.00411001, 2.75152e+13, 1.12608e+13
0.0590202, 4.92424e+20, 1.99916, 2530.68, -687.78, 1.9, -0.00412264, 2.76035e+13, 1.21561e+13
0.0592082, 4.92529e+20, 1.99916, 2530.55, -690.071, 1.9, -0.00413528, 2.76919e+13, 1.19307e+13
0.0593961, 4.92633e+20, 1.99916, 2530.42, -692.367, 1.9, -0.00414795, 2.77805e+13, 1.2004e+13
0.0595841, 4.92737e+20, 1.99916, 2530.29, -694.667, 1.9, -0.00416063, 2.78691e+13, 1.23037e+13
0.0597721, 4.92842e+20, 1.99916, 2530.16, -696.971, 1.9, -0.00417333, 2.7958e+13, 1.1619e+13
0.05996, 4.92946e+20, 1.99916, 2530.03, -699.279, 1.9, -0.00418605, 2.80469e+13, 1.2246e+13
0.060148, 4.93049e+20, 1.99916, 2529.89, -701.592, 1.9, -0.00419879, 2.8136e+13, 1.21775e+13
0.0603359, 4.93153e+20, 1.99916, 2529.76, -703.908, 1.9, -0.00421155, 2.82252e+13, 1.21743e+13
0.0605239, 4.93256e+20, 1.99916, 2529.63, -706.229, 1.9, -0.00422433, 2.83146e+13, 1.23698e+13
0.0607119, 4.93359e+20, 1.99916, 2529.5, -708.551, 1.9, -0.00423712, 2.84039e+13, 1.20845e+13
0.0608998, 4.93462e+20, 1.99916, 2529.36, -710.873, 1.9, -0.00424989, 2.84933e+13, 1.23821e+13
0.0610878, 4.93564e+20, 1.99916, 2529.23, -713.196, 1.9, -0.00426267, 2.85826e+13, 1.24007e+13
0.0612758, 4.93666e+20, 1.99916, 2529.09, -715.52, 1.9, -0.00427545, 2.86719e+13, 1.23918e+13
0.0614637, 4.93768e+20, 1.99916, 2528.96, -717.844, 1.9, -0.00428822, 2.87612e+13, 1.24943e+13
0.0616517, 4.9387e+20, 1.99916, 2528.83, -720.168, 1.9, -0.00430098, 2.88505e+13, 1.23954e+13
0.0618396, 4.93972e+20, 1.99916, 2528.69, -722.493, 1.9, -0.00431375, 2.89397e+13, 1.23858e+13
0.0620276, 4.94073e+20, 1.99916, 2528.55, -724.818, 1.9, -0.00432651, 2.9029e+13, 1.25217e+13
0.0622156, 4.94174e+20, 1.99916, 2528.42, -727.145, 1.9, -0.00433928, 2.91182e+13, 1.26729e+13
0.0624035, 4.94275e+20, 1.99916, 2528.28, -729.471, 1.9, -0.00435204, 2.92074e+13, 1.24525e+13
0.0625915, 4.94376e+20, 1.99916, 2528.14, -731.797, 1.9, -0.00436479, 2.92966e+13, 1.32187e+13
0.0627795, 4.94476e+20, 1.99916, 2528.01, -734.124, 1.9, -0.00437754, 2.93858e+13, 1.23522e+13
0.0629674, 4.94577e+20, 1.99916, 2527.87, -736.452, 1.9, -0.00439029, 2.94749e+13, 1.27639e+13
0.0631554, 4.94677e+20, 1.99916, 2527.73, -738.782, 1.9, -0.00440304, 2.95641e+13, 1.28655e+13
0.0633433, 4.94777e+20, 1.99916, 2527.59, -741.112, 1.9, -0.0044158, 2.96533e+13, 1.24121e+13
0.0635313, 4.94877e+20, 1.99916, 2527.45, -743.444, 1.9, -0.00442855, 2.97425e+13, 1.40611e+13
0.0637193, 4.94976e+20, 1.99916, 2527.31, -745.777, 1.9, -0.00444131, 2.98317e+13, 1.239e+13
0.0639072, 4.95076e+20, 1.99916, 2527.17, -748.111, 1.9, -0.00445407, 2.99209e+13, 1.30049e+13
0.0640952, 4.95175e+20, 1.99916, 2527.03, -750.446, 1.9, -0.00446683, 3.00101e+13, 1.30499e+13
0.0642832, 4.95274e+20, 1.99916, 2526.89, -752.782, 1.9, -0.00447959, 3.00993e+13, 1.23395e+13
0.0644711, 4.95373e+20, 1.99916, 2526.75, -755.12, 1.9, -0.00449235, 3.01885e+13, 1.48341e+13
0.0646591, 4.95471e+20, 1.99916, 2526.6, -757.458, 1.9, -0.00450511, 3.02778e+13, 1.23177e+13
0.064847, 4.9557e+20, 1.99916, 2526.46, -759.798, 1.9, -0.00451787, 3.0367e+13, 1.31636e+13
0.065035, 4.95668e+20, 1.99916, 2526.32, -762.14, 1.9, -0.00453064, 3.04563e+13, 1.33687e+13
0.065223, 4.95766e+20, 1.99916, 2526.17, -764.483, 1.9, -0.00454341, 3.05456e+13, 1.2135e+13
0.0654109, 4.95864e+20, 1.99916, 2526.03, -766.827, 1.9, -0.00455619, 3.06349e+13, 1.56252e+13
0.0655989, 4.95962e+20, 1.99916, 2525.89, -769.173, 1.9, -0.00456896, 3.07242e+13, 1.23201e+13
0.0657869, 4.9606e+20, 1.99916, 2525.74, -771.521, 1.9, -0.00458175, 3.08136e+13, 1.3332e+13
0.0659748, 4.96157e+20, 1.99916, 2525.6, -773.872, 1.9, -0.00459454, 3.09031e+13, 1.38138e+13
0.0661628, 4.96255e+20, 1.99916, 2525.45, -776.224, 1.9, -0.00460733, 3.09925e+13, 1.22071e+13
0.0663507, 4.96352e+20, 1.99916, 2525.3, -778.577, 1.9, -0.00462013, 3.1082e+13, 1.61694e+13
0.0665387, 4.96449e+20, 1.99916, 2525.16, -780.931, 1.9, -0.00463293, 3.11714e+13, 1.25278e+13
0.0667267, 4.96545e+20, 1.99916, 2525.01, -783.288, 1.9, -0.00464573, 3.12609e+13, 1.34944e+13
0.0669146, 4.96642e+20, 1.99916, 2524.86, -785.646, 1.9, -0.00465854, 3.13505e+13, 1.41033e+13
0.0671026, 4.96739e+20, 1.99916, 2524.72, -788.006, 1.9, -0.00467135, 3.144e+13, 1.22617e+13
0.0672906, 4.96835e+20, 1.99916, 2524.57, -790.368, 1.9, -0.00468417, 3.15296e+13, 1.67361e+13
0.0674785, 4.96931e+20, 1.99916, 2524.42, -792.732, 1.9, -0.00469699, 3.16193e+13, 1.2672e+13
0.0676665, 4.97027e+20, 1.99916, 2524.27, -795.1, 1.9, -0.00470983, 3.17091e+13, 1.37592e+13
0.0678544, 4.97123e+20, 1.99916, 2524.12, -797.471, 1.9, -0.00472268, 3.17989e+13, 1.42094e+13
0.0680424, 4.97219e+20, 1.99916, 2523.97, -799.844, 1.9, -0.00473554, 3.18888e+13, 1.24353e+13
0.0682304, 4.97314e+20, 1.99916, 2523.82, -802.22, 1.9, -0.00474842, 3.19787e+13, 1.75694e+13
0.0684183, 4.9741e+20, 1.99916, 2523.67, -804.599, 1.9, -0.0047613, 3.20688e+13, 1.28412e+13
0.0686063, 4.97505e+20, 1.99916, 2523.52, -806.981, 1.9, -0.00477419, 3.21589e+13, 1.38739e+13
0.0687943, 4.976e+20, 1.99916, 2523.36, -809.365, 1.9, -0.00478709, 3.22491e+13, 1.44321e+13
0.0689822, 4.97696e+20, 1.99916, 2523.21, -811.753, 1.9, -0.00480001, 3.23393e+13, 1.2621e+13
0.0691702, 4.97791e+20, 1.99916, 2523.06, -814.143, 1.9, -0.00481293, 3.24296e+13, 1.74398e+13
0.0693581, 4.97885e+20, 1.99916, 2522.91, -816.536, 1.9, -0.00482587, 3.252e+13, 1.27869e+13
0.0695461, 4.9798e+20, 1.99916, 2522.75, -818.935, 1.9, -0.00483883, 3.26106e+13, 1.39001e+13
0.0697341, 4.98075e+20, 1.99916, 2522.6, -821.339, 1.9, -0.00485182, 3.27013e+13, 1.47524e+13
0.069922, 4.98169e+20, 1.99916, 2522.44, -823.749, 1.9, -0.00486483, 3.27922e+13, 1.24945e+13
0.07011, 4.98263e+20, 1.99916, 2522.29, -826.164, 1.9, -0.00487787, 3.28833e+13, 1.90277e+13
0.070298, 4.98357e+20, 1.99916, 2522.13, -828.584, 1.9, -0.00489094, 3.29746e+13, 1.29257e+13
0.0704859, 4.98452e+20, 1.99916, 2521.98, -831.011, 1.9, -0.00490403, 3.3066e+13, 1.41661e+13
0.0706739, 4.98546e+20, 1.99916, 2521.82, -833.443, 1.9, -0.00491715, 3.31577e+13, 1.50286e+13
0.0708618, 4.98639e+20, 1.99916, 2521.66, -835.881, 1.9, -0.0049303, 3.32495e+13, 1.23526e+13
0.0710498, 4.98733e+20, 1.99916, 2521.51, -838.324, 1.9, -0.00494348, 3.33415e+13, 1.93432e+13
0.0712378, 4.98827e+20, 1.99916, 2521.35, -840.774, 1.9, -0.00495668, 3.34337e+13, 1.33072e+13
0.0714257, 4.9892e+20, 1.99916, 2521.19, -843.229, 1.9, -0.00496991, 3.3526e+13, 1.44594e+13
0.0716137, 4.99014e+20, 1.99916, 2521.03, -845.689, 1.9, -0.00498316, 3.36186e+13, 1.54463e+13
0.0718017, 4.99107e+20, 1.99916, 2520.87, -848.158, 1.9, -0.00499646, 3.37114e+13, 1.31702e+13
0.0719896, 4.992e+20, 1.99916, 2520.71, -850.635, 1.9, -0.00500979, 3.38045e+13, 1.79548e+13
0.0721776, 4.99294e+20, 1.99915, 2520.55, -853.119, 1.9, -0.00502317, 3.38978e+13, 1.41493e+13
0.0723655, 4.99387e+20, 1.99915, 2520.39, -855.611, 1.9, -0.00503659, 3.39914e+13, 1.47237e+13
0.0725535, 4.9948e+20, 1.99915, 2520.23, -858.112, 1.9, -0.00505004, 3.40853e+13, 1.55705e+13
0.0727415, 4.99572e+20, 1.99915, 2520.07, -860.62, 1.9, -0.00506354, 3.41795e+13, 1.45445e+13
0.0729294, 4.99665e+20, 1.99915, 2519.91, -863.136, 1.9, -0.00507707, 3.42739e+13, 1.45992e+13
0.0731174, 4.99758e+20, 1.99915, 2519.74, -865.661, 1.9, -0.00509065, 3.43686e+13, 1.55019e+13
0.0733054, 4.9985e+20, 1.99915, 2519.58, -868.194, 1.9, -0.00510427, 3.44636e+13, 1.53348e+13
0.0734933, 4.99943e+20, 1.99915, 2519.42, -870.734, 1.9, -0.00511793, 3.45588e+13, 1.53093e+13
0.0736813, 5.00035e+20, 1.99915, 2519.25, -873.282, 1.9, -0.00513162, 3.46543e+13, 1.67504e+13
0.0738692, 5.00127e+20, 1.99915, 2519.09, -875.839, 1.9, -0.00514536, 3.47501e+13, 1.31727e+13
0.0740572, 5.0022e+20, 1.99915, 2518.93, -878.408, 1.9, -0.00515917, 3.48464e+13, 1.86385e+13
0.0742452, 5.00312e+20, 1.99915, 2518.76, -880.988, 1.9, -0.00517303, 3.4943e+13, 1.71058e+13
0.0744331, 5.00403e+20, 1.99915, 2518.59, -883.58, 1.9, -0.00518695, 3.504e+13, 1.40916e+13
0.0746211, 5.00495e+20, 1.99915, 2518.43, -886.184, 1.9, -0.00520094, 3.51375e+13, 2.19072e+13
0.0748091, 5.00587e+20, 1.99915, 2518.26, -888.799, 1.9, -0.00521499, 3.52353e+13, -2.46253e+12
0.074997, 5.00679e+20, 1.99915, 2518.09, -891.426, 1.9, -0.00522909, 3.53336e+13, 1.80975e+13
0.075185, 5.0077e+20, 1.99915, 2517.93, -894.064, 1.9, -0.00524326, 3.54323e+13, 1.44548e+13
0.0753729, 5.00861e+20, 1.99915, 2517.76, -896.714, 1.9, -0.00525749, 3.55313e+13, 1.66074e+13
0.0755609, 5.00953e+20, 1.99915, 2517.59, -899.375, 1.9, -0.00527179, 3.56308e+13, 2.31211e+13
0.0757489, 5.01044e+20, 1.99915, 2517.42, -902.048, 1.9, -0.00528614, 3.57307e+13, 1.43564e+13
0.0759368, 5.01135e+20, 1.99915, 2517.25, -904.733, 1.9, -0.00530055, 3.5831e+13, 1.59672e+13
0.0761248, 5.01225e+20, 1.99915, 2517.08, -907.43, 1.9, -0.00531503, 3.59317e+13, 1.60432e+13
0.0763128, 5.01316e+20, 1.99915, 2516.91, -910.139, 1.9, -0.00532957, 3.60329e+13, 1.602e+13
0.0765007, 5.01407e+20, 1.99915, 2516.74, -912.86, 1.9, -0.00534417, 3.61345e+13, 1.59886e+13
0.0766887, 5.01497e+20, 1.99915, 2516.57, -915.593, 1.9, -0.00535884, 3.62365e+13, 1.61103e+13
0.0768766, 5.01587e+20, 1.99915, 2516.39, -918.339, 1.9, -0.00537358, 3.6339e+13, 1.61546e+13
0.0770646, 5.01677e+20, 1.99915, 2516.22, -921.097, 1.9, -0.00538838, 3.64418e+13, 1.6221e+13
0.0772526, 5.01767e+20, 1.99915, 2516.05, -923.866, 1.9, -0.00540324, 3.65451e+13, 1.61819e+13
0.0774405, 5.01857e+20, 1.99915, 2515.87, -926.648, 1.9, -0.00541816, 3.66488e+13, 1.62188e+13
0.0776285, 5.01947e+20, 1.99915, 2515.7, -929.441, 1.9, -0.00543315, 3.67529e+13, 1.67475e+13
0.0778165, 5.02037e+20, 1.99915, 2515.52, -932.247, 1.9, -0.0054482, 3.68574e+13, 1.6322e+13
0.0780044, 5.02126e+20, 1.99915, 2515.35, -935.065, 1.9, -0.00546331, 3.69624e+13, 1.64453e+13
0.0781924, 5.02215e+20, 1.99915, 2515.17, -937.895, 1.9, -0.00547849, 3.70678e+13, 1.64408e+13
0.0783803, 5.02305e+20, 1.99915, 2515, -940.738, 1.9, -0.00549373, 3.71736e+13, 1.64166e+13
0.0785683, 5.02394e+20, 1.99915, 2514.82, -943.594, 1.9, -0.00550904, 3.72799e+13, 1.68931e+13
0.0787563, 5.02483e+20, 1.99915, 2514.64, -946.462, 1.9, -0.00552442, 3.73866e+13, 1.65059e+13
0.0789442, 5.02572e+20, 1.99915, 2514.46, -949.344, 1.9, -0.00553987, 3.74938e+13, 1.6611e+13
0.0791322, 5.0266e+20, 1.99915, 2514.28, -952.238, 1.9, -0.00555538, 3.76014e+13, 1.68107e+13
0.0793202, 5.02749e+20, 1.99915, 2514.1, -955.146, 1.9, -0.00557097, 3.77095e+13, 1.67205e+13
0.0795081, 5.02837e+20, 1.99915, 2513.92, -958.066, 1.9, -0.00558662, 3.78181e+13, 1.67996e+13
0.0796961, 5.02926e+20, 1.99915, 2513.74, -960.999, 1.9, -0.00560233, 3.7927e+13, 1.68492e+13
0.079884, 5.03014e+20, 1.99915, 2513.56, -963.945, 1.9, -0.00561812, 3.80365e+13, 1.69283e+13
0.080072, 5.03102e+20, 1.99915, 2513.38, -966.904, 1.9, -0.00563397, 3.81463e+13, 1.70043e+13
0.08026, 5.0319e+20, 1.99915, 2513.2, -969.876, 1.9, -0.00564989, 3.82566e+13, 1.71171e+13
0.0804479, 5.03278e+20, 1.99915, 2513.02, -972.863, 1.9, -0.00566589, 3.83675e+13, 1.64791e+13
0.0806359, 5.03366e+20, 1.99915, 2512.83, -975.863, 1.9, -0.00568195, 3.84788e+13, 1.73297e+13
0.0808239, 5.03453e+20, 1.99915, 2512.65, -978.877, 1.9, -0.0056981, 3.85906e+13, 1.72478e+13
0.0810118, 5.03541e+20, 1.99915, 2512.47, -981.906, 1.9, -0.00571432, 3.87029e+13, 1.7098e+13
0.0811998, 5.03628e+20, 1.99915, 2512.28, -984.949, 1.9, -0.00573061, 3.88157e+13, 1.7782e+13
0.0813877, 5.03715e+20, 1.99915, 2512.1, -988.007, 1.9, -0.00574698, 3.8929e+13, 1.53645e+13
0.0815757, 5.03802e+20, 1.99915, 2511.91, -991.079, 1.9, -0.00576343, 3.90429e+13, 1.79958e+13
0.0817637, 5.03889e+20, 1.99915, 2511.72, -994.165, 1.9, -0.00577995, 3.91572e+13, 1.76862e+13
0.0819516, 5.03976e+20, 1.99915, 2511.54, -997.266, 1.9, -0.00579655, 3.9272e+13, 1.70706e+13
0.0821396, 5.04063e+20, 1.99915, 2511.35, -1000.38, 1.9, -0.00581322, 3.93873e+13, 1.84337e+13
0.0823276, 5.04149e+20, 1.99915, 2511.16, -1003.51, 1.9, -0.00582997, 3.95031e+13, 1.42886e+13
0.0825155, 5.04236e+20, 1.99915, 2510.97, -1006.66, 1.9, -0.00584679, 3.96195e+13, 1.89104e+13
0.0827035, 5.04322e+20, 1.99915, 2510.78, -1009.82, 1.9, -0.0058637, 3.97364e+13, 1.84591e+13
0.0828914, 5.04409e+20, 1.99915, 2510.59, -1012.99, 1.9, -0.00588071, 3.98539e+13, 1.66554e+13
0.0830794, 5.04495e+20, 1.99915, 2510.4, -1016.19, 1.9, -0.0058978, 3.9972e+13, 1.91377e+13
0.0832674, 5.04581e+20, 1.99915, 2510.21, -1019.4, 1.9, -0.00591499, 4.00907e+13, 1.28921e+13
0.0834553, 5.04666e+20, 1.99915, 2510.02, -1022.63, 1.9, -0.00593226, 4.021e+13, 1.96973e+13
0.0836433, 5.04752e+20, 1.99915, 2509.82, -1025.88, 1.9, -0.00594963, 4.033e+13, 1.89061e+13
0.0838313, 5.04838e+20, 1.99915, 2509.63, -1029.14, 1.9, -0.00596709, 4.04505e+13, 1.66785e+13
0.0840192, 5.04923e+20, 1.99915, 2509.44, -1032.42, 1.9, -0.00598464, 4.05716e+13, 1.97526e+13
0.0842072, 5.05008e+20, 1.99915, 2509.24, -1035.72, 1.9, -0.00600229, 4.06934e+13, 1.2912e+13
0.0843951, 5.05094e+20, 1.99915, 2509.05, -1039.04, 1.9, -0.00602002, 4.08158e+13, 2.00997e+13
0.0845831, 5.05179e+20, 1.99915, 2508.85, -1042.37, 1.9, -0.00603784, 4.09387e+13, 1.92778e+13
